20.41666412,22.3
21.91666794,15.1
30.16666794,17.4
23.66666603,13.3
26.33333397,14.5
29.58333397,15.6
24.41666794,17.9
18.16666603,18.7
14.74999905,19.3
16.16666794,18.7
16.33333206,18.2
19.58333206,18.7
22,19.9
25.33333397,14.2
27,19.5
24.08333588,19.6
24.08333206,16.8
25.00000191,17.4
16.24999809,14.3
18.83333206,21.5
23.50000191,17.2
20.41666603,19.3
17.5,22.5
22.33333397,23.3
27.66666603,25.1
14.91666698,17.9
16.5,15.8
32.91666794,17.7
49.33333206,19.8
15.99999905,17.1
23.5,15.3
19.25,14.5
22.75,16.1
26.41666794,13.8
21.25,13.3
18.5,12.6
17.25,15.4
21.41666603,13.4
16.83333397,13.5
13.08333206,13.2
11.66666603,13.4
11.16666603,13.1
13.5,14.3
17.91666603,14.9
18.83333397,10.7
13.83333302,9.2
14.16666794,9.4
15.83333206,5.7
13.5,6.9
10.74999905,6.8
9.333334923,6.1
10.5,7.2
6.499999523,8.5
3.583333254,11.4
3.833333254,12.2
18.66666794,7.9
9.833333969,8.5
2.416666746,7.3
2.333333254,9.6
6.5,11.6
12.08333302,13.7
10.58333397,15.9
1.083333373,12.9
2.916666985,14.6
8.666666985,19.4
38.91666794,15.4
10,14.1
18.99999809,10.5
10.33333302,8.3
17.33333397,6.7
13.25,6.5
11.91666698,6.2
7.500000477,6.7
8.083333015,7.1
4.083333015,6.9
3.499999762,6.7
2,7.4
8.5,8.7
15.75000095,8.5
14.58333206,6.9
10.08333302,3.1
5.000000477,3.1
9.833333015,3.1
7.833333015,4.7
8.916666985,4.5
2.666666746,8.2
0.666666627,10.3
0.666666627,11.1
0,9.7
0.333333343,4.9
2.083333254,4.2
3.583333492,4.1
6.916666985,5.3
5.499999523,5.3
0.999999881,5.8
0.083333336,7.2
0,8.2
0.083333336,6.1
0.333333343,6.7
0.25,5.6
1.916666627,5.4
1.416666746,9.4
0.166666672,5.8
4.083333492,4.2
0.583333313,3.6
0.666666687,2.6
8.833333015,4.6
8.333333015,6.7
2.666666746,7.6
1.249999881,6.4
0.083333336,5.7
0.583333313,7.3
1.416666508,6.4
6.416666508,6.8
8.416666031,7.3
3.916666508,6.6
4,5.3
2.5,5.2
1.749999881,5.9
2.166666508,6.3
5.499999523,6.3
1.333333254,4.4
1.083333254,5.3
2.250000238,5.7
2.083333492,4.8
1.25,4.7
1.999999881,4.4
1.333333373,3.8
1.916666627,5.2
2.083333254,12.5
1.583333254,12.6
1.666666627,12.9
1,6.5
0.75000006,7.1
10,8.1
10.83333397,8.6
8.75,8.9
12.33333302,9.8
6,7.8
6.833333015,6.9
4.666666508,4.9
9.916666985,4.1
9,4.6
5.25,5.4
3.166666746,5.6
2.166666746,5.8
1.666666746,5.4
1.083333373,5.1
1.666666508,5.3
2.916666746,6.7
2.916666746,5.9
2.750000238,6.3
2.333333492,6.6
1.500000119,6.5
1.333333254,7.4
0.833333313,11.3
3.833333254,10.7
4.416666508,6.5
4.583333015,5.6
4.166666508,5.9
4.333333015,5.6
7.333333969,5.7
4.333333015,5.5
1.749999881,6.9
3.333333254,6.1
2.166666746,5.6
4.25,7.8
6.666666985,8.3
4.083333015,7.4
1.499999881,8.7
6.416666508,6.6
8.999999046,4.6
10.25,3.8
8,4.3
4.916666508,9.1
5.833332539,10.2
2.916666508,14.4
2.833333254,23.5
8.833333015,22.2
10.41666794,13.7
15.91666603,10.4
30.33333015,10.5
27.16666794,10.2
36.83333206,10.4
23.41666794,10.5
12.25,9.5
10.33333302,9.2
6.75,8.3
9.749999046,7.7
11.33333206,6.1
6.666666985,6.9
7.833333492,7.6
6.916666985,8.1
4.666666508,4.8
2.666666746,3.4
2.666666746,4.3
0.916666687,7.3
0.583333313,7.2
3.749999762,10.8
1.083333254,14.7
0.666666687,18.2
9,7.6
5.416666508,6.6
16.58333397,6.3
24.58333397,6.8
4.666666985,7.1
1.583333373,8.1
5.416666508,8.3
3.75,7.7
4.583333492,7.8
5.25,8.2
2.583333731,8.5
3.583333254,6.9
3.75,8.6
5.583332539,7.4
7.916666508,6.2
8.166666031,6.6
6.250000477,8.4
7.833333969,7.7
6.000000477,10.8
2.333333254,13.1
2.666666746,14.6
3.583333254,17.7
5,14.7
5.25,10.8
5.666666508,9.8
8.5,8.5
12.16666698,8.1
15.08333206,7.3
8.333333015,8.1
7.416666508,10.5
6.5,8.9
4.166666985,8.5
3.833333015,7.6
4.749999523,8.1
6.5,9.7
8.166666031,9.7
6.916667461,10.4
5.333333492,9.1
5.166666508,2.2
5.583333969,3.2
5,5.4
3.833333254,6.1
1.166666746,7.7
0.083333336,7.3
6.499999523,4.7
12.83333302,6.1
4.333333492,6.7
2.5,7.8
1.166666627,7.9
0.5,7.7
1.833333254,7.5
2.666666508,7.8
3.083333254,10.9
3.083333254,14.5
3.416666508,13.1
2.416666746,10.5
3.583333254,7.2
6.083333492,8.1
2.416666746,8.4
1.250000119,17.4
1.916666627,15.5
4.5,12.8
5.333333492,6.7
2.583333492,8.5
4.916666031,6.8
7.500000477,6.2
4.083333015,6.9
3.583333254,9.6
1.75,9.3
2.083333254,8.4
4.166666985,5.9
7,5.4
8,6.3
6.916666508,5.2
5.083333015,5.2
3.666666508,6.9
3.583333492,8.6
3.833333015,7.7
3.416666746,9.5
7.999999046,8.8
7.583333492,11.8
6.75,8.4
5.916666508,8.1
6.499999523,8.9
13.33333302,8.1
18.83333206,6.4
20.16666794,6.4
15.25,5.5
10.24999905,5.4
6.416666985,6.1
4.583333492,5.9
3.5,4.9
2.583333731,4.8
2.166666746,4.4
2.333333492,5.9
1.416666627,6.7
2.25,8.5
1.583333254,7.4
1.916666508,8.8
1.666666508,11.5
2.166666508,12.7
4.5,9.1
3.416666985,8.7
7,8.7
7.916666985,8.5
12.99999905,8.3
17.41666603,6.7
21.49999809,7.2
8.916666985,6.7
5.416666508,6.7
6.166666031,7.3
5.416666031,7.9
4,7.8
5.666666031,5.9
4.416666985,6.6
6.333333492,5.4
6.333333492,7.5
3.75,6.1
6.083333015,6.5
3.583333254,5.7
1.666666627,5.8
2,6.1
4,10.6
5,11.9
4.25,7.4
11.58333397,7.1
11.41666794,7.9
8.583333015,7.2
3.416666746,7.3
5.75,8.9
8.333333015,11.2
5.499999523,8.5
8.833333969,7.7
5.749999523,7.6
6.333333015,8.1
7.333333492,8.2
4.749999523,9.4
2.916666508,8.3
3.000000238,8.8
5.083333015,8.6
5.916666985,10.8
6.25,16.2
4.749999523,11.7
7.250000477,14.6
5.333333492,14.4
7.083333492,8.8
12.25000191,7.7
29.25000191,11.2
29.16666603,7.5
8.5,9.6
7.499999523,9.9
5.166666508,8.4
5.666666508,8.3
4.833333015,7.3
7.166666031,6.2
6.749999523,7.6
2.750000238,6.5
1.75,7.1
2.083333254,8.6
3.833333254,10.8
4,16.5
4.416666508,11.2
3.083333492,13.8
6.166666508,11.6
7.666666985,12.8
13.16666698,14.8
16.66666603,8.8
11.16666794,10.9
11.08333206,8.2
11.58333302,7.2
17.5,6.5
10.58333206,6.9
5.499999523,8.4
4.5,9.3
4.083333492,7.5
3.75,5.5
3.083333492,4.8
5.166666508,4.9
6,4.7
4.916666508,3.7
2.333333254,3.1
3.416666508,3.1
2.916666508,2.9
6,2.7
2.166666508,3.1
0.166666672,4.6
0.5,6.2
0.083333336,6.6
0,6.8
0,6.2
0.25,5.2
0.666666687,5.4
2,5.2
2,5.7
4.583333015,5.5
2.916666746,5.5
1.833333254,7.3
1.583333373,9.3
2.333333254,7.1
1.666666627,6.4
0.583333373,7.2
4.166666508,5.8
2.250000238,6.8
2.083333254,6.4
2.916666508,7.5
3.916666746,6.6
5.166666508,8.2
7.166666985,9.1
2.249999762,9.3
4.25,15.7
2.25,15.2
2.25,13.8
2.666666508,7.5
3.583333254,7.5
8,8.9
10,7.9
10.5,7.4
6.166666508,6.8
3.333333254,5.6
5.333333492,6.2
4.499999523,11.3
4,11.1
5.583333015,14.7
2.75,13.4
5.666666508,9.7
6.833333015,10.6
12.41666698,7.2
10.33333302,7.4
6.250000477,8.4
5.333333492,9.7
5.666666985,9.5
5,4.7
3.833333254,10.6
2.916666746,8.1
4.166666508,6.8
2.083333492,8.9
5,7.7
7.749999523,6.4
5.499999523,5.7
5.666666508,5.9
5,6.3
2.666666746,6.2
3.249999762,7.5
3.833333254,6.3
4.083333492,6.4
4.916666985,7.1
6.416666508,7.1
6.166666985,8.3
5.999999523,7.5
6.416666508,7.8
5.583333492,8.7
5.25,7.7
7.333333015,7.1
8.583333969,16.7
7.750000954,13.3
5.916666508,12.7
3.416666746,6.3
1.916666627,4.2
0.916666627,4.3
2.916666508,4.3
7,5.3
1.250000119,5.7
0.333333343,5.5
0.083333336,6.9
0.833333373,5.1
0.333333343,4.9
1.25,4.8
2.083333492,3.9
3.833333015,4.3
5.166666985,3.4
2.166666746,3.3
2.75,3.9
0.583333373,8.7
0.5,13.2
0.416666687,11.8
0.416666687,9.9
0.166666672,5.7
0.416666687,6.4
1.416666627,6.4
12.16666698,4.9
14,5.6
3.083333254,6.8
1.083333373,6.6
2.333333254,7.2
2.75,7.7
1,6.5
2.749999762,6.3
5.083333015,6.2
5.75,5.7
7.750000477,5.3
2.083333254,6.4
4.749999523,8.4
5.166666508,8.3
5.666666508,8.1
4.333333492,8.6
4.166666985,14.6
3.166666508,14.2
2.25,23.6
2.999999762,19.5
4,12.4
2.999999762,8.9
10.5,6.9
20.25000191,6.9
14.66666603,7.3
7.499999523,8.1
7.75,8.8
5.750000477,10.3
4.416666985,8.5
4.666666985,7.7
6.833333015,6.1
6.666666985,6.2
12.83333397,5.8
8.749999046,5.7
6.583333492,5.5
5.25,5.5
2.166666508,6.8
2.333333254,7.5
3.083333254,12.9
2.75,8.8
2.25,8.9
1.333333492,8.1
0.916666627,5.9
3.916666985,4.7
4.333333492,4.5
7.666666508,4.5
0.75000006,3.9
0.083333336,4.5
0.333333343,6.9
0,6.7
0.166666672,9.3
0.25,7.1
7.416666508,7.2
0.833333313,4.6
8,4.3
8.25,4.1
8.999999046,3.5
5.916666985,3.5
1.75,5.1
0.166666672,13.9
0.25,11.9
0.083333336,9.4
0,6.6
0.166666672,5.8
0.5,5.1
0.916666627,5.4
3.333333492,9.4
3.416666508,7.1
0.583333313,6.7
0.25,7.5
1.916666746,9.9
9.666666031,10.2
2.916666508,8.3
2.333333254,8.4
2.25,6.4
4.333333492,5.9
4.166666508,4.7
6.583333015,3.6
2.916666508,3.9
5.25,4.4
4.916666985,4.5
1.750000119,7.1
1.333333254,13.5
2.333333254,7.7
5.833333015,6.8
7.916666985,8.3
7.75,6.2
6.500000477,5.9
3.916666746,5.2
8.833333969,5.3
1.916666746,5.1
2.416666746,5.5
3.083333254,5.7
1.166666627,4.5
2.083333254,6.9
1.416666627,6.9
2.916666985,7.2
2.416666746,7.8
2.75,7.1
1.666666627,5.7
3.583333015,6.1
5.166666985,6.8
2.083333492,6.5
1.25,5.9
1,5.7
1.416666746,7.8
1.750000119,7.1
4.916666508,8.1
4,7.4
2.333333492,7.9
5.749999523,8.2
5.083333492,8.8
5.916666508,7.6
7.666666508,8.7
11.16666603,8.1
56,6.9
40.25000381,7.2
13.58333302,6.3
9.916666985,5.7
9.666666031,5.6
7.416666508,5.8
5.666666508,7.7
5.583333015,9.4
5.083333492,10.1
3.916666508,9.9
3.083333492,11.8
1.499999881,9.3
3.666666746,9.6
3.666666508,10.6
9.833333015,9.5
9.583333015,8.2
12.08333492,8.2
11.16666698,7.4
12.08333397,7.7
8.5,7.8
7.083333492,8.1
8.333333015,7.6
7.833333969,7.5
7.916666508,8.9
8.333333015,10.1
7.916666985,8.5
7.083333969,8.1
6.583333015,10.9
8.166666031,9.9
9.25,11.5
9.25,17.2
9.75,13.4
8.083333015,13.1
8.666666985,12.2
12.50000095,10.3
21.58333206,8.9
9.083333015,8.6
9.416666985,10.9
6.083333015,11.2
7.333333969,10.9
7.416666985,9.9
6.166666985,7.7
8.25,6.2
14.83333492,6.7
11.75,7.5
9.5,5.7
5.333333492,6.7
5.583333015,11.3
5.499999523,11.8
7.25,11.1
4.25,7.9
3.666666508,6.8
6.249999523,5.6
6.249999523,6.6
9.416666031,6.3
9.833333015,8.3
6.25,8.1
4.916666508,6.6
7.000000477,6.3
7.166666508,5.9
6.25,4.8
4.916666985,4.1
5.25,7.1
4.916666508,12.8
4.833333015,9.6
3.5,10.3
1.666666627,11.4
1.416666627,8.3
8.833333015,7.1
19.25,8.3
11.75,8.1
6.333333015,10.8
5.583333015,10.4
5.833333015,9.4
6.583333015,7.6
26.25,6.3
9.916666031,7.7
10.99999905,8.2
21.25,11.3
8.833333015,9.5
3.166666746,7.4
13.66666603,9.7
6.583333492,7.8
14.83333397,8.8
4.999999523,8.8
8.416666031,8.5
5.75,7.6
3.333333492,9.2
13.33333302,7.5
12.91666603,7.4
8.5,9.1
10.08333397,7.7
10.33333302,5.7
7.250000954,15.4
11.5,11.2
5.416666985,10.8
13.41666698,10.2
19.66666603,8.2
22.49999809,12.1
14.5,7.1
11.08333397,5.7
15.41666794,6.7
8.833333015,7.4
3.333333254,6.6
3.25,5.1
5,11.8
5.749999523,11.8
4.166666508,10.1
2.916666508,8.4
6.916666508,9.5
10.08333302,10.7
11.91666794,7.5
8.75,8.9
10.58333302,6.4
9.250000954,8.1
7.833333492,7.4
8.333333015,8.2
4.333333015,13.8
7.749999523,11.8
5.416666985,11.9
6.416666508,11.1
17.16666603,9.3
14.5,9.1
13.58333397,9.8
15.25,9.7
9.583333969,10.5
8.833333015,9.8
8.250000954,7.9
8.999999046,9.3
13.08333302,7.7
7.416666031,7.6
9.666666031,8.2
7.833333015,7.9
5.333333492,6.8
4.916666508,6.9
8.5,6.9
8,8.5
7.000000477,8.5
7.416666508,7.6
7.416666508,7.7
8.166666031,7.3
10.75000095,6.8
10.74999905,5.9
10.83333302,6.6
7.750000477,12.2
7.833333015,6.6
8.333333015,7.6
15.83333397,10.6
26.58333397,6.8
7.000000477,7.7
9.083333015,7.5
7.083333492,8.2
10.33333302,9.4
8.75,8.6
8.000000954,7.3
8.666666985,6.2
8.5,6.5
6.333333015,13.1
7.416666508,15.3
5.166666508,9.2
8.833333969,8.6
12.75,6.9
24.16666794,8.3
8.166666985,6.7
7.166666985,8.1
5.916666985,11.7
7.666666985,12.3
5.499999523,10.1
8,12.5
14.74999905,13.5
12.33333492,16.1
9.916666985,19.2
23.75,14.8
9.083333015,9.1
17.41666794,8.6
29.91666603,9.1
17.5,8.5
12.16666698,9.3
7.833332539,9.5
14.00000095,13.2
10.00000095,14.7
11.83333397,15.8
16.41666794,15.1
19,14.1
25.41666412,13.9
26,16.7
26.83333206,14.9
27.74999809,16.4
21.08333397,12.1
31.33333206,7.1
26.50000191,5.2
29.91666794,4.9
23.33333397,8.3
8,7.9
6.499999523,13.9
3.916666508,19.4
5.75,7.9
14.16666698,7.1
40.25,7.2
8.416666031,10.3
4.25,30.1
8,18.6
6.166666031,12.3
3.333333492,16.6
31.75,10.2
21.08333397,9.3
12.00000095,8.4
25,9.8
10.99999905,11.3
8.5,11.3
10.25000095,11.4
10.25000095,13.5
12.66666603,12.8
13.58333302,12.6
13.41666603,15.6
12.75000095,19.2
12.41666698,18.8
14.33333397,11.3
24.16666794,8.6
27.24999809,8.3
36.49999619,7.9
33.5,8.4
9.833333015,9.7
9.666666985,9.9
8.666666985,9.7
11.08333302,11.1
12.75,9.9
13.66666603,11.5
14.83333397,13.5
11,12.6
11.33333397,12.2
12.99999905,12.8
16.16666603,11.7
17,11.1
14.91666603,8.8
15.58333397,8.3
15,13.2
9.75,20.5
16.08333397,15.5
22.00000191,15.8
30.66666603,15.7
17.91666603,10.9
18.41666603,12.6
18.75,11.2
21.66666794,12.8
10.66666603,12.6
16.41666603,13.1
9.916666985,12.3
16.5,13.1
17.74999809,15.8
18.33333206,13.7
15.91666603,13.4
20.08333206,12.6
22.41666794,12.5
17.25,13.6
17.75,11.7
14.75,10.6
17.5,11.3
12.16666698,12.8
12.16666794,17.4
9.333333015,15.6
9.749999046,15.3
14.83333302,14.6
28.08333588,14.6
25.33333206,13.8
27.58333397,9.9
23.08333206,8.7
17.83333397,9.6
25.08333206,9.5
11.83333302,11.1
10.33333397,11.9
13.58333302,11.7
14.08333397,13.4
17.91666603,11.6
16.58333206,12.1
16.08333206,16.6
21.41666794,17.2
20,13.4
12.41666698,12.8
19.41666603,13.2
27.08333206,12.6
19.41666603,10.4
17.91666603,14.6
29.25,17.1
16,14.6
9.166666031,13.4
17.08333206,14.6
29.83333206,14.2
13.08333302,12.6
17.66666794,11.3
21.5,9.1
20.91666794,9.4
17.08333206,9.6
11.41666603,10.7
8.5,10.4
10.58333302,10.7
10.75000095,12.2
13.91666698,11.4
11.16666698,10.7
16.41666603,12.2
15.00000095,10.8
15.74999905,12.4
12.74999905,14.8
16.16666794,21.6
14.33333492,22.4
15.25,18.3
17.58333397,12.1
36.83333206,13.1
18.91666603,9.2
8.083333015,10.4
17.83333397,12.4
12.91666698,14.5
7.333333015,9.6
14,11.1
10.08333397,12.2
8.25,14.3
13.66666603,16.9
11.08333397,15.5
13.33333397,11.2
14.08333397,10.3
12.41666603,16.6
8.25,22.1
13.91666603,21.9
19.41666603,9.2
19.08333397,10.1
39.58333588,9.6
7.249999523,8.4
7.833333015,8.8
7.833333492,8.9
8.333333969,10.8
7.499998569,13.2
13.75,12.9
7.083333492,10.8
8.333333015,9.3
15.33333397,9.7
11.16666698,11.9
9.166666985,10.6
11.08333302,7.2
10.83333302,7.3
14.58333302,7.6
12.16666698,7.4
6.750000477,7.7
5.833332539,11.8
7.083333015,11.8
7.833333015,8.8
5.666666985,12.6
12.16666698,19.7
9.833333969,20.9
8.333333015,18.6
11.33333302,13.8
26.83333397,11.7
35.58333588,12.3
39.08333206,12.7
25.16666794,12.8
14.66666508,12.9
16,13.9
15.16666698,12.9
16.25,14.1
16.58333397,17.3
18.08333588,11.9
15.83333397,11.7
20.16666603,12.7
23.58333206,13.9
15.16666603,12.3
15.33333397,15.8
16.33333206,13.7
14.50000095,18.5
12,18.5
22,24.9
20.25,17.3
28.08333397,8.6
43.66666794,10.3
5.916666508,16.3
8.833333015,12.3
12.41666698,13.6
16.74999809,11.9
13,12.1
18.16666603,12.9
18.24999809,13.9
15.41666698,15.3
15.41666603,14.2
20.41666794,13.2
20.83333397,16.3
26.50000191,14.2
20.41666794,13.5
15.83333397,14.2
24,15.4
23.25,18.7
25.83333206,20.9
19.91666794,18.3
21.66666603,18.7
27.25000191,14.9
30.25,10.9
29.25000191,12.9
30.41666794,14.1
15.08333302,13.3
13.00000095,18.3
17.83333206,11.9
23.49999809,11.1
16.75,13.5
21.66666603,16.5
14.16666794,16.5
15.83333206,17.5
25.16666794,15.1
23.74999809,15.1
21.83333206,14.4
26.91666603,14.4
21.58333206,13.2
